WKT	Id	Name	FolderPath	SymbolID	AltitudeMo	Clamped	Extruded	Snippet	PopupInfo	Shape_Leng	Shape_Area
"POLYGON Z ((951689.695301571 4713923.61829544 0,951755.072976576 4713992.64090478 0,951800.625961086 4713993.47392096 0,951805.923427655 4714012.41959255 0,951860.435178967 4714023.42817982 0,951909.902804145 4714016.96213186 0,951908.672082473 4714040.44814365 0,951948.774978104 4714059.52071431 0,951981.447982154 4714053.4591099 0,951960.861984869 4714093.06094657 0,952025.344298303 4714093.00116029 0,952017.268829574 4714168.92120316 0,951980.726019145 4714163.93556411 0,951929.352688111 4714190.81742793 0,951928.722029257 4714224.75173944 0,951835.447716341 4714208.0790098 0,951834.51188883 4714174.04306932 0,951824.866135447 4714128.82451152 0,951712.300267691 4714205.21022732 0,951715.828991949 4714267.9490147 0,951671.156302183 4714264.07903076 0,951530.624559772 4714254.81694538 0,951442.508213208 4714246.99921008 0,951384.533192678 4714228.24576115 0,951372.854989871 4714362.85711935 0,951430.162507408 4714396.60207361 0,951429.722416331 4714459.05924505 0,951422.321245757 4714509.39698785 0,951344.696208122 4714524.26972644 0,951329.922603236 4714440.96755777 0,951274.526668838 4714424.16533535 0,951227.963754535 4714264.39665878 0,951178.754707161 4714263.3717045 0,951144.6185591 4714249.78315692 0,951131.096109148 4714192.98387359 0,951059.546205066 4714191.29079375 0,951039.508760236 4714247.11659821 0,951079.19515327 4714249.93058915 0,951111.838647715 4714270.96921431 0,951097.854843556 4714403.09665612 0,951098.449935411 4714428.38985779 0,951209.684510961 4714434.68182642 0,951212.443843364 4714508.26789945 0,951261.880196877 4714508.58248532 0,951262.264039693 4714593.16828141 0,951199.790320953 4714596.71549821 0,951201.929083368 4714566.55372642 0,951117.568716627 4714563.76265764 0,951108.820400819 4714529.63803889 0,951023.322933994 4714520.38461227 0,951029.840083095 4714405.97503884 0,950957.380000212 4714392.85987611 0,950917.6936703 4714390.04582019 0,950910.746288161 4714330.52200089 0,950831.036005066 4714329.65631923 0,950756.08814822 4714329.12832121 0,950742.476466776 4714318.5905551 0,950625.443921266 4714281.5744058 0,950621.267587322 4714317.97321664 0,950586.343756282 4714315.49688831 0,950584.542783629 4714340.89609063 0,950557.105954047 4714345.33235563 0,950555.906724562 4714362.24505799 0,950687.259926471 4714542.37330799 0,950855.998720664 4714693.93935648 0,951033.041318485 4714915.89541626 0,951141.757584145 4715023.32019512 0,951230.630584687 4715129.3380275 0,951284.789606045 4715256.1611548 0,951303.530834404 4715413.71109928 0,951371.647969427 4715537.6640004 0,951282.846679706 4715834.76510449 0,951257.520201812 4715854.17887257 0,951155.723238784 4715977.25348535 0,951085.881513789 4716137.16230383 0,951027.896159409 4716269.111676 0,950864.141823114 4716567.89169591 0,950823.738714995 4716647.38943191 0,950817.309905457 4716660.03883239 0,950743.615894365 4716805.0396824 0,950713.283604758 4716917.75949715 0,950726.421109502 4716942.73391472 0,950699.765806453 4717039.16574322 0,950677.577748607 4717112.04547017 0,950667.023674861 4717170.8597468 0,950679.779222298 4717219.77128653 0,950688.446722663 4717221.06741154 0,950694.119652507 4717218.87727812 0,950703.624455365 4717213.14022276 0,950703.695395555 4717212.1402571 0,950708.837104359 4717210.4950266 0,950716.907770704 4717210.06258219 0,950720.425366973 4717209.77483799 0,950721.765719578 4717212.41721481 0,950724.049412081 4717208.5592316 0,950728.333036371 4717204.8431284 0,950729.333002339 4717204.91406852 0,950732.47478054 4717203.12695685 0,950731.687634766 4717200.05611874 0,950736.113139078 4717194.34008262 0,950736.325959007 4717191.34018442 0,950735.396932892 4717190.2692784 0,950734.609786613 4717187.1984403 0,950735.609752671 4717187.26938021 0,950742.680455339 4717186.76599346 0,950746.467500246 4717190.0496517 0,950750.396425157 4717191.33337775 0,950753.396323936 4717191.54619767 0,950759.32518183 4717192.9718039 0,950768.041119312 4717197.61012974 0,950769.04108577 4717197.6810698 0,950775.82803103 4717201.1775499 0,950781.969710713 4717199.60325735 0,950784.898670515 4717200.8160443 0,950789.827563801 4717202.17071159 0,950791.614676789 4717205.31249205 0,950794.614577031 4717205.52531257 0,950800.827198351 4717202.95105314 0,950808.685053135 4717205.51850826 0,950808.755993315 4717204.51854133 0,950812.826801344 4717203.80233505 0,950814.826735346 4717203.9442154 0,950819.181304238 4717199.22814078 0,950824.252079855 4717198.58287426 0,950829.251915663 4717198.93757487 0,950833.109904241 4717201.22126985 0,950835.322659155 4717198.36324837 0,950838.464441236 4717196.57613414 0,950840.109675189 4717201.71785097 0,950845.109511944 4717202.07255182 0,950852.322104412 4717199.56923068 0,950853.322071887 4717199.64017083 0,950863.463627629 4717198.34963722 0,950865.605443136 4717196.49158224 0,950868.534405958 4717197.70437029 0,950868.676286214 4717195.70443495 0,950871.747129398 4717194.91728759 0,950930.192675277 4717181.81755482 0,950980.411362532 4717158.63138737 0,951102.725165032 4717073.02180339 0,951293.554695269 4716841.92390902 0,951489.217823475 4716602.65875523 0,951608.891151601 4716475.00234966 0,951764.953317172 4716254.19927659 0,951851.225607339 4716147.57289775 0,951974.032227855 4716050.71719108 0,952066.072989141 4715877.75596056 0,952120.178384461 4715710.29593772 0,952146.98182611 4715650.37637183 0,952273.831595257 4715650.06360137 0,952482.700322375 4715653.98100244 0,952540.99518591 4715671.48160393 0,952615.300416401 4715635.24964437 0,952676.700247384 4715640.61711919 0,952788.049705117 4715645.32344819 0,952840.549506694 4715647.45143645 0,952950.580045394 4715628.46069727 0,952987.688093148 4715559.56962298 0,952986.318249168 4715466.4028232 0,952984.216553592 4715421.04851525 0,952931.675363521 4715412.0039994 0,952831.134150107 4715404.87356586 0,952691.093461474 4715392.28270011 0,952538.207627349 4715428.52563793 0,952470.196585116 4715442.22627607 0,952378.49409721 4715497.94589861 0,952312.144029603 4715582.90638535 0,952262.427765597 4715582.25130183 0,952241.562995277 4715584.121809 0,952220.747523955 4715569.23210854 0,952261.891258107 4715413.16313532 0,952350.901454497 4715402.59346076 0,952425.761786234 4715384.1017785 0,952517.389193082 4715329.44032157 0,952568.391289295 4715285.19323051 0,952651.724959251 4715272.48932576 0,952687.265258898 4715296.28278457 0,952715.35737143 4715368.31675021 0,952899.241798754 4715381.35785211 0,952903.323684702 4715351.51489432 0,952916.472851841 4715291.17039106 0,952972.41539508 4715247.03312144 0,952977.499589399 4715234.00782085 0,953006.851652485 4715240.80574681 0,953021.437167588 4715233.13510334 0,953060.744244737 4715248.58498622 0,953125.941386043 4715243.75716698 0,953148.165949096 4715271.04813822 0,953174.303323778 4715273.6994904 0,953179.617371598 4715243.76217551 0,953205.129881791 4715243.97598009 0,953211.749963707 4715218.11998206 0,953245.014050751 4715187.77155811 0,953267.630259775 4715136.2516723 0,953281.300082284 4715074.73127728 0,953307.852252488 4715075.28469118 0,953320.752507834 4714987.11826174 0,953330.01293571 4714987.77496819 0,953344.565038744 4714988.80693575 0,953352.868303202 4714965.46347533 0,953348.017147832 4714902.62959458 0,953321.934032739 4714895.46164454 0,953321.821158957 4714859.55522283 0,953299.509639056 4714836.69989876 0,953166.769678217 4714823.15583564 0,953152.324233915 4714825.80893284 0,952992.62743455 4714815.29498321 0,952977.740655038 4714780.64303733 0,952886.45971468 4714774.17004908 0,952877.895404906 4714804.16373479 0,952869.426370197 4715011.33025241 0,952894.249564431 4715012.27010296 0,952888.773645883 4715076.23935152 0,952853.545912402 4715069.87875476 0,952803.181620578 4715067.63670602 0,952801.652078712 4715032.95960467 0,952744.391844868 4715034.21723669 0,952741.070315479 4715006.06089223 0,952712.24783073 4715000.02826779 0,952681.82100989 4714997.87055834 0,952685.126715864 4714951.25507819 0,952665.969731489 4714947.81305098 0,952662.869823997 4714898.77114568 0,952694.303949285 4714826.49373618 0,952768.981016422 4714742.16515253 0,952854.574615662 4714680.38961591 0,952969.328433116 4714587.44582528 0,953034.0828387 4714583.16661496 0,953058.535627833 4714569.89384549 0,953349.963431324 4714574.9308801 0,953350.008163658 4714532.32944142 0,953441.124753411 4714514.71042123 0,953450.337085476 4714422.29358311 0,953487.340314358 4714350.46133297 0,953499.592859679 4714290.16976439 0,953412.260730267 4714246.74931402 0,953302.940054517 4714198.35797867 0,953279.910668755 4714125.68102914 0,953206.183060963 4714077.90720416 0,953129.03981576 4714003.29994335 0,953090.438969593 4713910.1525156 0,953113.125880122 4713927.71586617 0,953175.539217649 4714022.55171958 0,953274.224383968 4714093.36818072 0,953377.798221409 4714173.63433036 0,953398.824567244 4714211.2277474 0,953496.927681761 4714252.75273853 0,953580.281464716 4714277.27709865 0,953669.282909131 4714259.65553291 0,953660.076615288 4714243.64680634 0,953595.069886692 4713894.31800561 0,953516.397982767 4713878.768215 0,953460.593939691 4713775.09371097 0,953392.675213288 4713687.68046231 0,953405.703218755 4713611.65342006 0,953445.551602554 4713471.54969242 0,953579.954186218 4713451.16301953 0,953594.09668334 4713392.33486214 0,953564.515980471 4713293.84366689 0,953554.075625102 4713206.68127196 0,953453.893752889 4713166.33974253 0,953276.471762257 4713137.14214968 0,953237.407385187 4713408.05565693 0,953162.950368047 4713331.85318536 0,953027.301988864 4713229.16687494 0,952928.293091242 4713172.28915008 0,952782.069309799 4713171.89458037 0,952611.757027362 4713183.08785484 0,952463.65809593 4713209.15139125 0,952377.903694261 4713199.74806001 0,952201.55822184 4713230.43368046 0,952118.403185614 4713221.87945717 0,952090.652061905 4713275.75315784 0,952084.914732407 4713331.5248448 0,952146.228820254 4713338.41510976 0,952074.529082225 4713400.62999347 0,951866.149893411 4713460.59876838 0,951848.577457945 4713522.3636859 0,951838.912014618 4713556.33643786 0,951826.756810059 4713599.06029489 0,951689.695301571 4713923.61829544 0))"	"0"			"0"	"0"	"0"	"0"		"6359715,135 sq m"	0.00000000000	5491571.96548147779
